CLIENTNUM,Email,FirstName,LastName,Phone Number,Zip Code,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio
712980333,jonathantorres@cisco.com,Jonathan,Torres,404-648-1614,50002,Existing Customer,33,M,3,Graduate,Divorced,$60K - $80K,Blue,36,6,3,3,24149.0,1848.0,22301.0,0.731,2584,66,0.833,0.077
717655458,carolbrown@cisco.com,Carol,Brown,888-450-9888,90005,Existing Customer,40,F,2,Uneducated,Unknown,$40K - $60K,Silver,28,5,3,4,16903.0,1507.0,15396.0,0.97,3819,61,0.525,0.089
822112383,jamesflores@ymail.com,James,Flores,617-276-7830,50001,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,48,5,1,2,1438.3,0.0,1438.3,0.618,3769,73,0.659,0.0
711538758,benjamin.nelson@ibm.com,Benjamin,Nelson,503-807-3629,20005,Attrited Customer,39,M,5,Graduate,Single,$60K - $80K,Blue,36,1,3,3,24657.0,633.0,24024.0,0.358,1954,46,0.394,0.026
719987733,helen.jackson@oracle.com,Helen,Jackson,213-615-9308,30004,Attrited Customer,51,F,3,Unknown,Single,$40K - $60K,Blue,38,3,3,3,5026.0,0.0,5026.0,0.564,1844,37,0.609,0.0
719184783,carol.rodriguez@microsoft.com,Carol,Rodriguez,617-595-4295,95004,Existing Customer,51,F,1,Graduate,Single,Unknown,Blue,41,3,2,2,9352.0,1429.0,7923.0,0.728,3536,71,0.69,0.153
715857183,jcarter@cisco.com,Joseph,Carter,900-436-6437,60003,Existing Customer,46,M,2,College,Single,$60K - $80K,Blue,36,3,3,2,4939.0,1296.0,3643.0,0.911,2150,43,0.87,0.262
719657583,gary.sanchez@hotmail.com,Gary,Sanchez,503-407-4570,95005,Attrited Customer,44,M,3,Graduate,Married,$40K - $60K,Blue,40,2,2,6,9502.0,2457.0,7045.0,0.915,2310,57,0.676,0.259
789713208,carolsanchez@amazon.com,Carol,Sanchez,503-624-9864,70001,Attrited Customer,62,F,0,Doctorate,Single,Less than $40K,Blue,50,6,3,5,2936.0,326.0,2610.0,0.935,2692,29,0.526,0.111
802031583,dennis.ramirez@oracle.com,Dennis,Ramirez,312-902-6656,40005,Existing Customer,53,M,2,Uneducated,Single,$80K - $120K,Blue,47,6,1,1,22855.0,0.0,22855.0,0.741,3711,83,0.804,0.0
711529383,dlee@cisco.com,Dorothy,Lee,900-713-8474,90005,Existing Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,41,4,1,4,6602.0,1224.0,5378.0,0.665,3163,73,0.825,0.185
715371108,jadams@intel.com,James,Adams,713-565-2453,60001,Attrited Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,40,3,3,2,3728.0,0.0,3728.0,0.358,1632,42,0.448,0.0
712988958,paul.taylor@amazon.com,Paul,Taylor,212-919-1967,95003,Existing Customer,42,M,4,Graduate,Single,$60K - $80K,Blue,33,5,2,0,2021.0,1731.0,290.0,0.986,3253,62,0.722,0.857
713005908,michellejackson@aol.com,Michelle,Jackson,312-893-7685,40004,Existing Customer,47,F,2,Graduate,Married,$40K - $60K,Blue,36,5,2,3,2255.0,1733.0,522.0,0.903,4772,83,0.729,0.769
712236483,dmiller@gmail.com,Deborah,Miller,213-221-3615,90004,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Gold,36,5,3,4,15704.0,1991.0,13713.0,0.699,4487,71,0.543,0.127
711852783,lrobinson@aol.com,Larry,Robinson,503-914-8107,60004,Existing Customer,46,M,2,Unknown,Married,$60K - $80K,Blue,36,3,2,2,5746.0,1572.0,4174.0,0.937,3446,56,1.0,0.274
780056733,gmitchell@oracle.com,George,Mitchell,212-337-1734,95001,Existing Customer,36,M,3,Unknown,Single,$40K - $60K,Blue,22,3,6,3,8436.0,2517.0,5919.0,0.807,2627,63,1.032,0.298
796903083,bettys@oracle.com,Betty,Scott,800-858-7781,90005,Attrited Customer,47,F,1,Doctorate,Married,$40K - $60K,Blue,36,2,3,2,1438.3,0.0,1438.3,0.838,2584,42,0.448,0.0
716014983,carolw@ibm.com,Carol,Wilson,713-700-3140,80002,Existing Customer,56,F,3,High School,Single,Less than $40K,Blue,48,6,5,3,8340.0,1902.0,6438.0,0.81,3755,77,0.833,0.228
712521783,alexanderj@ibm.com,Alexander,Johnson,212-342-4001,40005,Existing Customer,54,M,3,Graduate,Unknown,$80K - $120K,Blue,47,6,2,4,15108.0,1288.0,13820.0,0.684,3713,65,0.512,0.085
780045708,dorothyjohnson@apple.com,Dorothy,Johnson,404-864-2558,10005,Existing Customer,42,F,3,Graduate,Single,$40K - $60K,Silver,26,6,2,2,15104.0,1204.0,13900.0,0.824,4259,79,0.58,0.08
719488008,nancy.nguyen@microsoft.com,Nancy,Nguyen,503-366-9656,40001,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,36,3,3,1,2490.0,1281.0,1209.0,0.551,1902,34,0.619,0.514
771575058,matthewm@microsoft.com,Matthew,Miller,800-504-6429,80003,Existing Customer,45,M,1,Graduate,Married,Less than $40K,Blue,33,4,3,4,2009.0,1795.0,214.0,0.645,3172,55,0.719,0.893
772137183,jjones@aol.com,James,Jones,900-751-2119,95005,Attrited Customer,52,M,2,Graduate,Single,$120K +,Blue,41,1,3,1,31668.0,810.0,30858.0,0.643,1822,36,0.5,0.026
779709033,stevenj@intel.com,Steven,Jackson,404-305-9180,60004,Existing Customer,46,M,4,Unknown,Married,$60K - $80K,Blue,29,6,3,2,5735.0,2410.0,3325.0,0.616,3908,75,0.63,0.42
709716258,jasont@intel.com,Jason,Torres,212-799-3495,60002,Existing Customer,48,M,3,High School,Unknown,$80K - $120K,Blue,36,3,1,3,7633.0,1707.0,5926.0,0.529,1807,58,0.657,0.224
737986083,joshuabrown@ymail.com,Joshua,Brown,713-516-1352,60004,Existing Customer,46,M,3,High School,Single,$60K - $80K,Blue,39,4,1,4,23642.0,2049.0,21593.0,0.719,3139,54,0.636,0.087
713343333,patrickw@oracle.com,Patrick,White,415-614-9194,95004,Existing Customer,42,M,3,Unknown,Married,$40K - $60K,Blue,29,4,3,4,6698.0,1327.0,5371.0,0.798,4065,77,0.711,0.198
779331558,dcampbell@hotmail.com,Donna,Campbell,900-341-4910,50001,Existing Customer,45,F,2,Unknown,Single,Less than $40K,Blue,27,6,3,3,1438.3,0.0,1438.3,0.683,2598,59,0.595,0.0
714973758,linda.garcia@gmail.com,Linda,Garcia,213-857-4830,80005,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,2,1438.3,1002.0,436.3,1.306,2004,25,0.667,0.697
718009158,sandraperez@gmail.com,Sandra,Perez,713-664-6625,30001,Existing Customer,50,F,3,Uneducated,Single,Less than $40K,Blue,41,4,2,2,2563.0,1860.0,703.0,0.68,3774,83,0.804,0.726
789597408,sandrabrown@aol.com,Sandra,Brown,900-686-4767,20002,Existing Customer,39,F,1,Post-Graduate,Single,$40K - $60K,Silver,32,5,2,3,17814.0,0.0,17814.0,0.82,4712,76,0.689,0.0
712165308,michelle.anderson@ymail.com,Michelle,Anderson,404-483-1790,70001,Existing Customer,45,F,2,Doctorate,Single,Unknown,Blue,36,4,2,4,7738.0,947.0,6791.0,0.845,4255,61,0.694,0.122
821768658,scott.williams@hotmail.com,Scott,Williams,713-511-7480,80003,Attrited Customer,52,M,0,Unknown,Single,$120K +,Blue,48,4,5,5,13114.0,2247.0,10867.0,1.003,2474,51,0.417,0.171
719341683,benjaminmiller@gmail.com,Benjamin,Miller,900-638-4668,20001,Existing Customer,42,M,2,Unknown,Married,$120K +,Blue,31,3,2,4,34516.0,1067.0,33449.0,0.487,4281,72,0.636,0.031
708637758,nancyj@intel.com,Nancy,Jones,213-277-4061,40001,Existing Customer,49,F,3,Graduate,Single,Unknown,Blue,37,4,3,4,17345.0,545.0,16800.0,0.905,3523,64,0.829,0.031
779974758,jacobthompson@aol.com,Jacob,Thompson,404-257-7202,20005,Existing Customer,51,M,2,College,Single,$120K +,Blue,40,6,3,3,8706.0,868.0,7838.0,0.991,3203,54,0.929,0.1
821815458,rrobinson@oracle.com,Ronald,Robinson,212-641-4488,95002,Existing Customer,48,M,3,High School,Single,$60K - $80K,Blue,44,5,1,1,19272.0,1519.0,17753.0,0.557,3398,67,0.763,0.079
711708408,elizabethmitchell@amazon.com,Elizabeth,Mitchell,212-601-7707,70004,Existing Customer,52,F,3,High School,Married,Unknown,Blue,43,4,3,2,4798.0,0.0,4798.0,0.583,3967,72,0.636,0.0
812449758,nicholass@oracle.com,Nicholas,Scott,800-992-6549,30003,Attrited Customer,43,M,3,High School,Single,$60K - $80K,Blue,38,2,3,2,12254.0,0.0,12254.0,0.705,2129,42,0.355,0.0
715682208,benjamincampbell@oracle.com,Benjamin,Campbell,888-960-9095,95001,Existing Customer,49,M,3,Doctorate,Married,$80K - $120K,Blue,36,4,1,4,9549.0,0.0,9549.0,0.712,4629,76,0.652,0.0
719914908,eyoung@oracle.com,Edward,Young,702-311-4427,90003,Existing Customer,37,M,2,Uneducated,Divorced,Less than $40K,Silver,36,3,3,2,11568.0,1846.0,9722.0,0.755,1701,44,1.095,0.16
714744783,lisar@amazon.com,Lisa,Rodriguez,900-606-4563,50003,Existing Customer,48,F,3,Unknown,Married,Less than $40K,Blue,36,3,1,4,6197.0,1219.0,4978.0,0.552,3825,67,0.675,0.197
710809833,kbaker@ymail.com,Kevin,Baker,213-430-2066,60004,Existing Customer,40,M,3,Graduate,Married,$80K - $120K,Silver,27,3,1,2,34516.0,0.0,34516.0,0.834,3193,53,0.559,0.0
720942333,samuelp@microsoft.com,Samuel,Perez,212-601-9258,90001,Existing Customer,49,M,2,Unknown,Married,$40K - $60K,Blue,36,4,3,4,5137.0,0.0,5137.0,0.612,2043,52,1.0,0.0
709423158,andrew.perez@apple.com,Andrew,Perez,415-399-4488,80001,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,26,4,3,0,1791.0,1337.0,454.0,0.763,3592,46,0.917,0.747
718307433,dorothy.martin@gmail.com,Dorothy,Martin,503-670-2576,70001,Existing Customer,50,F,0,Graduate,Single,Less than $40K,Blue,36,5,1,4,7238.0,2111.0,5127.0,1.085,2025,36,1.118,0.292
772607433,rcampbell@apple.com,Raymond,Campbell,415-848-5335,90005,Existing Customer,50,M,3,High School,Married,$80K - $120K,Blue,40,6,2,4,4514.0,2016.0,2498.0,0.313,4107,59,0.639,0.447
801709308,karenramirez@oracle.com,Karen,Ramirez,713-493-9650,60003,Existing Customer,44,F,4,Uneducated,Married,Unknown,Blue,38,6,1,2,5366.0,968.0,4398.0,0.992,4558,56,0.75,0.18
778502958,cwilliams@ymail.com,Charles,Williams,888-866-8604,20005,Existing Customer,47,M,3,Unknown,Divorced,$60K - $80K,Silver,35,4,2,5,29812.0,2031.0,27781.0,0.767,2385,50,0.515,0.068
806656083,sharong@oracle.com,Sharon,Gonzalez,702-559-7472,20005,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Blue,43,3,2,4,9559.0,1514.0,8045.0,0.716,4064,70,0.556,0.158
823635033,lisa.ramirez@apple.com,Lisa,Ramirez,900-727-8430,95003,Existing Customer,49,F,2,High School,Married,Less than $40K,Blue,45,6,2,5,8353.0,1535.0,6818.0,1.323,4200,83,0.804,0.184
718739508,sarahjones@google.com,Sarah,Jones,213-437-6991,40003,Existing Customer,51,F,5,Unknown,Married,Less than $40K,Blue,39,6,2,4,5455.0,1217.0,4238.0,0.66,3863,67,0.811,0.223
709272333,syoung@microsoft.com,Sandra,Young,713-660-6141,80004,Existing Customer,59,F,1,Uneducated,Unknown,Less than $40K,Blue,45,6,3,3,9899.0,2023.0,7876.0,0.445,4579,73,0.622,0.204
721538883,christopherr@cisco.com,Christopher,Ramirez,503-428-8438,90004,Existing Customer,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578.0,0.0,15578.0,0.716,4449,81,0.723,0.0
718835583,karenrivera@gmail.com,Karen,Rivera,213-662-5303,30004,Existing Customer,50,F,1,Graduate,Married,Unknown,Blue,41,6,2,2,15641.0,2379.0,13262.0,0.816,3769,76,0.617,0.152
827970933,callen@gmail.com,Carol,Allen,212-933-3667,20005,Existing Customer,46,F,4,Graduate,Married,Less than $40K,Blue,42,4,2,0,3504.0,1698.0,1806.0,0.575,4439,70,0.628,0.485
719888358,fdavis@amazon.com,Frank,Davis,900-363-3656,20004,Existing Customer,47,M,1,Unknown,Divorced,$80K - $120K,Blue,38,5,3,5,18432.0,1422.0,17010.0,1.357,2748,58,0.933,0.077
717030633,josephgonzalez@intel.com,Joseph,Gonzalez,404-951-5004,60005,Existing Customer,46,M,4,College,Single,$60K - $80K,Blue,34,5,3,4,2369.0,1405.0,964.0,0.624,3034,51,0.889,0.593
815085708,carol.lee@google.com,Carol,Lee,800-513-2383,70005,Attrited Customer,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882.0,2517.0,8365.0,0.266,1861,46,0.278,0.231
716332533,bwilliams@cisco.com,Barbara,Williams,702-995-8709,95001,Existing Customer,38,F,3,Unknown,Unknown,$40K - $60K,Blue,36,6,1,3,3509.0,1819.0,1690.0,0.894,4712,84,0.909,0.518
822964683,deborahw@apple.com,Deborah,Williams,800-976-2738,95002,Existing Customer,51,F,1,Graduate,Single,Less than $40K,Blue,47,6,3,4,2469.0,1491.0,978.0,0.869,4351,62,0.632,0.604
719335233,helen.harris@ibm.com,Helen,Harris,888-828-8878,50003,Existing Customer,47,F,3,Uneducated,Married,Less than $40K,Silver,27,5,3,4,14335.0,938.0,13397.0,0.445,3610,75,0.531,0.065
779683683,jackt@hotmail.com,Jack,Thompson,415-266-8152,80005,Existing Customer,47,M,3,High School,Single,$40K - $60K,Blue,31,6,3,2,4005.0,1985.0,2020.0,1.356,2344,34,0.7,0.496
712653183,ruthmartinez@amazon.com,Ruth,Martinez,415-209-6743,80002,Existing Customer,49,F,4,Unknown,Single,Less than $40K,Blue,36,4,1,4,1976.0,1694.0,282.0,1.054,3675,81,0.841,0.857
715485483,staylor@hotmail.com,Sandra,Taylor,212-311-6145,95005,Attrited Customer,39,F,5,Graduate,Married,Less than $40K,Blue,36,3,3,3,3664.0,0.0,3664.0,0.419,1479,44,0.913,0.0
788912658,nancyyoung@google.com,Nancy,Young,800-730-6654,20002,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,30,3,1,4,3734.0,0.0,3734.0,0.954,3144,62,0.722,0.0
711396483,gnguyen@oracle.com,Gary,Nguyen,415-694-7029,95003,Existing Customer,40,M,2,Graduate,Single,$40K - $60K,Blue,36,3,2,3,6033.0,0.0,6033.0,0.834,4505,74,0.721,0.0
789220008,larrya@intel.com,Larry,Adams,213-966-9087,80005,Existing Customer,56,M,3,High School,Married,$80K - $120K,Blue,45,5,2,2,4531.0,0.0,4531.0,0.491,1425,27,1.077,0.0
716436483,carola@cisco.com,Carol,Allen,900-789-3340,30005,Existing Customer,45,F,3,Uneducated,Unknown,Less than $40K,Blue,36,4,4,3,6245.0,0.0,6245.0,0.554,2521,50,0.667,0.0
717661908,rdavis@cisco.com,Ronald,Davis,404-495-3136,60004,Existing Customer,37,M,5,Doctorate,Single,$80K - $120K,Silver,36,4,1,1,34516.0,0.0,34516.0,0.711,2681,55,0.618,0.0
778459833,james.carter@apple.com,James,Carter,404-985-3504,90003,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,27,3,2,3,11880.0,2025.0,9855.0,0.835,1789,42,1.471,0.17
769448658,linda.wright@ibm.com,Linda,Wright,404-932-1321,70001,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,37,5,2,3,4188.0,0.0,4188.0,0.565,3492,69,0.683,0.0
820346133,sandrat@gmail.com,Sandra,Thompson,617-414-9554,20004,Existing Customer,59,F,2,Uneducated,Single,Less than $40K,Blue,54,5,1,2,9344.0,1334.0,8010.0,0.375,4154,60,0.818,0.143
720119808,charris@google.com,Charles,Harris,212-867-5092,30005,Existing Customer,42,M,3,High School,Married,$80K - $120K,Blue,36,3,2,2,24126.0,948.0,23178.0,0.616,3342,52,0.677,0.039
721523658,alee@oracle.com,Andrew,Lee,503-787-8835,80002,Existing Customer,46,M,5,High School,Unknown,$120K +,Blue,26,4,3,3,34516.0,772.0,33744.0,0.979,3699,77,0.878,0.022
711176133,dmartinez@gmail.com,Dennis,Martinez,713-907-4098,10004,Existing Customer,28,M,0,High School,Single,Less than $40K,Blue,36,6,3,4,2295.0,1015.0,1280.0,1.04,3366,82,0.708,0.442
794560833,susanl@ymail.com,Susan,Lee,212-574-1348,40003,Attrited Customer,47,F,3,Graduate,Married,$40K - $60K,Blue,31,6,3,6,5496.0,0.0,5496.0,0.548,1913,34,0.308,0.0
718197108,patricks@aol.com,Patrick,Sanchez,415-685-8979,10004,Attrited Customer,54,M,2,Graduate,Single,$80K - $120K,Blue,36,5,3,3,12342.0,0.0,12342.0,0.431,1430,37,0.423,0.0
713750583,dorothytaylor@google.com,Dorothy,Taylor,212-527-8316,80001,Existing Customer,55,F,1,College,Unknown,Less than $40K,Blue,36,4,2,4,1928.0,1125.0,803.0,0.911,2190,30,0.667,0.584
769576608,timothyb@intel.com,Timothy,Brown,888-498-9417,20005,Existing Customer,62,M,1,Uneducated,Single,$60K - $80K,Blue,49,4,1,2,12814.0,1010.0,11804.0,0.869,3566,76,0.551,0.079
708626058,michellec@aol.com,Michelle,Carter,212-362-9030,60005,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,Blue,34,6,2,4,5242.0,1465.0,3777.0,1.025,4098,68,0.789,0.279
710333883,jlee@hotmail.com,James,Lee,503-679-9463,60005,Attrited Customer,48,M,3,Graduate,Married,$60K - $80K,Blue,37,5,2,2,8808.0,390.0,8418.0,0.628,1905,42,0.448,0.044
715401633,radams@google.com,Ruth,Adams,404-782-7815,70002,Existing Customer,43,F,3,Graduate,Single,Less than $40K,Blue,35,3,1,2,4469.0,2002.0,2467.0,0.669,2111,38,0.462,0.448
755220783,fgreen@ibm.com,Frank,Green,888-670-9034,50003,Existing Customer,51,M,1,Doctorate,Married,$80K - $120K,Blue,44,5,2,4,8031.0,1167.0,6864.0,0.549,3576,77,0.791,0.145
789603183,danielwilson@oracle.com,Daniel,Wilson,404-819-5709,30001,Existing Customer,48,M,4,High School,Unknown,$60K - $80K,Blue,41,4,1,3,9728.0,0.0,9728.0,0.806,3756,57,0.727,0.0
767564358,dscott@intel.com,Deborah,Scott,900-410-6010,30004,Existing Customer,47,F,5,Doctorate,Married,$40K - $60K,Blue,40,6,1,1,4748.0,1008.0,3740.0,0.484,3197,70,0.707,0.212
789744033,robertgarcia@hotmail.com,Robert,Garcia,503-663-2021,90001,Existing Customer,50,M,2,Graduate,Single,$80K - $120K,Blue,38,4,1,1,19999.0,1007.0,18992.0,0.987,3183,69,0.5,0.05
709887483,raymondr@hotmail.com,Raymond,Roberts,503-358-9531,90001,Existing Customer,56,M,2,Uneducated,Divorced,$40K - $60K,Blue,45,3,1,3,6331.0,1420.0,4911.0,0.529,3527,69,0.438,0.224
779765058,rrivera@ymail.com,Ryan,Rivera,415-322-4135,70002,Existing Customer,43,M,2,Unknown,Single,$40K - $60K,Blue,31,6,1,1,9662.0,817.0,8845.0,0.679,3817,70,0.489,0.085
789177333,betty.hernandez@oracle.com,Betty,Hernandez,503-742-9837,40001,Attrited Customer,47,F,2,Graduate,Married,Less than $40K,Blue,36,6,3,2,1693.0,1088.0,605.0,0.532,2104,40,0.739,0.643
717262833,lisamiller@intel.com,Lisa,Miller,900-682-9149,20005,Existing Customer,49,F,3,Unknown,Married,Less than $40K,Blue,36,5,2,4,2964.0,2043.0,921.0,0.692,4345,69,0.468,0.689
714878508,emilyb@microsoft.com,Emily,Brown,702-757-1344,80002,Existing Customer,48,F,2,High School,Single,Less than $40K,Blue,36,3,3,3,5483.0,535.0,4948.0,0.681,2051,49,0.633,0.098
711079308,dennis.walker@google.com,Dennis,Walker,503-444-1268,20005,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,27,4,2,3,15186.0,0.0,15186.0,0.483,1884,33,0.435,0.0
794510358,pauljackson@cisco.com,Paul,Jackson,617-847-9956,30005,Existing Customer,41,M,3,Graduate,Married,$80K - $120K,Blue,26,6,3,3,33408.0,0.0,33408.0,0.816,3754,77,0.878,0.0
715033533,hadams@gmail.com,Helen,Adams,404-547-4432,90004,Existing Customer,43,F,2,High School,Married,Less than $40K,Blue,37,4,2,2,3125.0,2517.0,608.0,0.73,4422,71,0.732,0.805
779400183,ewhite@aol.com,Eric,White,800-437-9507,40004,Existing Customer,42,M,3,Graduate,Single,$60K - $80K,Blue,31,3,3,4,2934.0,2517.0,417.0,0.868,2484,55,0.774,0.858
716636808,charlesroberts@ibm.com,Charles,Roberts,212-915-1434,40004,Existing Customer,39,M,3,Graduate,Single,$120K +,Blue,36,4,2,2,34516.0,0.0,34516.0,0.754,3572,55,0.667,0.0
708733983,patriciat@oracle.com,Patricia,Thomas,617-932-1378,90005,Attrited Customer,50,F,1,Doctorate,Single,$40K - $60K,Blue,36,6,3,2,5349.0,2391.0,2958.0,0.671,2122,46,0.394,0.447
710521383,jonathan.smith@apple.com,Jonathan,Smith,702-842-8743,50004,Existing Customer,50,M,3,Uneducated,Single,$80K - $120K,Blue,38,6,2,0,9810.0,1838.0,7972.0,0.661,2247,41,0.64,0.187
720075558,adavis@apple.com,Alexander,Davis,312-285-6733,60001,Existing Customer,50,M,4,College,Married,$120K +,Blue,36,6,1,4,7084.0,0.0,7084.0,0.889,3838,66,0.737,0.0
716468658,donnag@ymail.com,Donna,Gonzalez,900-948-1133,95005,Existing Customer,51,F,2,Unknown,Single,Less than $40K,Blue,36,3,1,3,3537.0,0.0,3537.0,0.647,4101,80,0.702,0.0
717569283,patrickn@apple.com,Patrick,Nelson,503-412-6086,40002,Existing Customer,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,1,2,8896.0,1338.0,7558.0,0.741,4252,70,0.591,0.15
787491483,grobinson@oracle.com,George,Robinson,800-651-7434,95005,Existing Customer,41,M,3,Unknown,Divorced,$80K - $120K,Blue,29,5,2,3,30733.0,1153.0,29580.0,0.987,3455,80,0.702,0.038
779995833,rwilson@intel.com,Robert,Wilson,312-508-1716,30004,Existing Customer,49,M,0,Unknown,Married,$60K - $80K,Blue,39,6,2,4,10177.0,1748.0,8429.0,0.622,3557,64,0.939,0.172
714215058,karen.hall@amazon.com,Karen,Hall,713-836-4612,95005,Existing Customer,42,F,3,High School,Married,Less than $40K,Blue,33,5,2,4,6848.0,0.0,6848.0,0.962,4006,82,0.822,0.0
789407958,michaelh@hotmail.com,Michael,Hernandez,212-842-5048,95001,Existing Customer,42,M,1,Graduate,Married,$60K - $80K,Blue,33,6,2,3,17165.0,1153.0,16012.0,0.578,4063,62,0.676,0.067
715118058,kenneth.carter@amazon.com,Kenneth,Carter,900-444-1191,40003,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,3,1,20274.0,2100.0,18174.0,0.584,5274,66,0.61,0.104
713672208,stephen.walker@apple.com,Stephen,Walker,213-266-3125,20001,Existing Customer,50,M,1,Doctorate,Divorced,$60K - $80K,Blue,33,3,5,2,19939.0,0.0,19939.0,1.03,3342,76,0.462,0.0
720865383,jacobm@gmail.com,Jacob,Mitchell,404-406-1107,70001,Existing Customer,53,M,3,Graduate,Single,$120K +,Blue,45,4,3,1,3378.0,1852.0,1526.0,0.483,4437,50,1.0,0.548
713701533,patrickcarter@google.com,Patrick,Carter,888-425-6554,10002,Existing Customer,51,M,2,Unknown,Married,$80K - $120K,Blue,39,4,3,2,9773.0,1998.0,7775.0,0.782,3578,71,0.775,0.204
778895883,sarahk@intel.com,Sarah,King,888-412-3836,70003,Existing Customer,50,F,1,Unknown,Married,Unknown,Blue,31,5,3,1,3668.0,0.0,3668.0,0.62,4430,76,0.617,0.0
719655258,johnk@amazon.com,John,King,312-369-4136,10004,Existing Customer,64,M,0,Graduate,Single,Less than $40K,Blue,36,3,2,4,3196.0,0.0,3196.0,0.578,3412,72,0.674,0.0
711205758,jason.smith@gmail.com,Jason,Smith,404-361-7779,40002,Attrited Customer,45,M,3,College,Single,$80K - $120K,Silver,33,1,3,3,34516.0,0.0,34516.0,1.492,2534,43,0.433,0.0
806264958,ladams@google.com,Linda,Adams,900-844-5581,50002,Existing Customer,52,F,2,High School,Single,Less than $40K,Blue,47,5,2,3,7030.0,994.0,6036.0,0.725,3211,69,0.725,0.141
714659133,frodriguez@cisco.com,Frank,Rodriguez,888-540-1529,30001,Attrited Customer,47,M,5,High School,Married,$80K - $120K,Blue,37,2,2,2,9410.0,0.0,9410.0,0.586,2178,41,0.864,0.0
716425833,jeffreys@google.com,Jeffrey,Scott,702-999-9420,90001,Attrited Customer,38,M,2,Graduate,Single,$120K +,Blue,36,5,2,1,34516.0,1229.0,33287.0,0.427,1797,35,0.296,0.036
712166583,kimberly.king@hotmail.com,Kimberly,King,702-842-6109,70001,Existing Customer,45,F,0,Graduate,Married,Less than $40K,Blue,38,4,3,3,4096.0,1468.0,2628.0,0.627,3490,66,0.737,0.358
713124558,lisaallen@amazon.com,Lisa,Allen,415-600-6849,60005,Existing Customer,43,F,2,Graduate,Married,Unknown,Blue,34,6,1,4,7210.0,782.0,6428.0,0.733,4249,75,0.5,0.108
714048783,edward.martinez@cisco.com,Edward,Martinez,702-720-1986,40005,Existing Customer,57,M,2,High School,Single,$80K - $120K,Blue,36,6,3,0,8026.0,2202.0,5824.0,0.586,4072,72,0.6,0.274
708784908,rhill@intel.com,Ruth,Hill,888-233-2228,70002,Existing Customer,47,F,3,Graduate,Unknown,Unknown,Blue,34,5,1,4,18064.0,2039.0,16025.0,0.89,4435,88,0.796,0.113
714332658,sandra.taylor@google.com,Sandra,Taylor,800-991-8110,40004,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,5,2,4,5596.0,1086.0,4510.0,0.587,3896,65,0.757,0.194
719169783,sarahd@microsoft.com,Sarah,Davis,713-677-5190,60002,Existing Customer,52,F,2,Uneducated,Married,Less than $40K,Blue,43,3,3,3,6897.0,640.0,6257.0,1.052,2781,57,0.839,0.093
718270833,jessicarivera@google.com,Jessica,Rivera,800-814-3678,30004,Existing Customer,48,F,3,Post-Graduate,Married,Less than $40K,Silver,40,6,3,3,13991.0,1580.0,12411.0,0.864,4100,74,0.721,0.113
